{'home_team': 'Aston Villa', 'away_team': 'Everton', 'home_odds': 1.8, 'draw_odds': 3.7, 'away_odds': 5.7, 'date': '13.Aug.2022'}
{'home_team': 'Southampton', 'away_team': 'Brentford', 'home_odds': 3.4, 'draw_odds': 3.45, 'away_odds': 2.4, 'date': '15.Mar.2023'}
{'home_team': 'Brighton', 'away_team': 'Crystal Palace', 'home_odds': 1.4, 'draw_odds': 5.4, 'away_odds': 10.0, 'date': '15.Mar.2023'}
{'home_team': 'Nottm Forest', 'away_team': 'Newcastle', 'home_odds': 5.7, 'draw_odds': 3.75, 'away_odds': 1.79, 'date': '17.Mar.2023'}
{'home_team': 'Wolves', 'away_team': 'Leeds', 'home_odds': 2.36, 'draw_odds': 3.4, 'away_odds': 3.55, 'date': '18.Mar.2023'}
{'home_team': 'Aston Villa', 'away_team': 'Bournemouth', 'home_odds': 1.79, 'draw_odds': 4.1, 'away_odds': 5.0, 'date': '18.Mar.2023'}
{'home_team': 'Chelsea', 'away_team': 'Everton', 'home_odds': 1.47, 'draw_odds': 4.7, 'away_odds': 9.0, 'date': '18.Mar.2023'}
{'home_team': 'Southampton', 'away_team': 'Tottenham', 'home_odds': 4.8, 'draw_odds': 3.75, 'away_odds': 1.9, 'date': '18.Mar.2023'}
{'home_team': 'Man Utd', 'away_team': 'Fulham', 'home_odds': 1.55, 'draw_odds': 4.8, 'away_odds': 7.0, 'date': '19.Mar.2023', 'other': True}
{'home_team': 'Arsenal', 'away_team': 'Crystal Palace', 'home_odds': 1.29, 'draw_odds': 6.4, 'away_odds': 15.0, 'date': '19.Mar.2023'}
{'home_team': 'Brentford', 'away_team': 'Leicester', 'home_odds': 1.89, 'draw_odds': 4.1, 'away_odds': 4.4, 'date': '18.Mar.2023'}
{'home_team': 'Man City', 'away_team': 'Newcastle', 'home_odds': 1.53, 'draw_odds': 4.6, 'away_odds': 7.8, 'date': '4.Mar.2023'}
{'home_team': 'Southampton', 'away_team': 'Leicester', 'home_odds': 3.0, 'draw_odds': 3.5, 'away_odds': 2.62, 'date': '4.Mar.2023'}
{'home_team': 'Chelsea', 'away_team': 'Leeds', 'home_odds': 1.62, 'draw_odds': 4.2, 'away_odds': 6.8, 'date': '4.Mar.2023'}
{'home_team': 'Arsenal', 'away_team': 'Bournemouth', 'home_odds': 1.58, 'draw_odds': 3.4, 'away_odds': 4.1, 'date': '4.Mar.2023'}
{'home_team': 'Brighton', 'away_team': 'West Ham', 'home_odds': 1.7, 'draw_odds': 4.2, 'away_odds': 5.7, 'date': '4.Mar.2023'}
{'home_team': 'Wolves', 'away_team': 'Tottenham', 'home_odds': 3.4, 'draw_odds': 3.55, 'away_odds': 2.4, 'date': '4.Mar.2023'}
{'home_team': 'Liverpool', 'away_team': 'Man Utd', 'home_odds': 2.44, 'draw_odds': 3.75, 'away_odds': 3.05, 'date': '5.Mar.2023'}
{'home_team': 'Nottm Forest', 'away_team': 'Everton', 'home_odds': 3.15, 'draw_odds': 3.15, 'away_odds': 2.74, 'date': '5.Mar.2023'}
{'home_team': 'Brentford', 'away_team': 'Fulham', 'home_odds': 2.14, 'draw_odds': 3.7, 'away_odds': 3.9, 'date': '6.Mar.2023'}
{'home_team': 'Aston Villa', 'away_team': 'Tottenham', 'home_odds': 2.26, 'draw_odds': 3.9, 'away_odds': 3.3, 'date': '13.May.2023'}
{'home_team': 'Chelsea', 'away_team': 'Nottm Forest', 'home_odds': 1.63, 'draw_odds': 4.3, 'away_odds': 6.4, 'date': '13.May.2023'}
{'home_team': 'Crystal Palace', 'away_team': 'Bournemouth', 'home_odds': 1.83, 'draw_odds': 3.95, 'away_odds': 5.0, 'date': '13.May.2023'}
{'home_team': 'Leeds', 'away_team': 'Newcastle', 'home_odds': 5.5, 'draw_odds': 4.6, 'away_odds': 1.67, 'date': '13.May.2023'}
{'home_team': 'Man Utd', 'away_team': 'Wolves', 'home_odds': 1.37, 'draw_odds': 5.6, 'away_odds': 10.5, 'date': '13.May.2023'}
{'home_team': 'Southampton', 'away_team': 'Fulham', 'home_odds': 2.82, 'draw_odds': 3.7, 'away_odds': 2.66, 'date': '13.May.2023'}
{'home_team': 'Arsenal', 'away_team': 'Brighton', 'home_odds': 1.74, 'draw_odds': 4.7, 'away_odds': 4.8, 'date': '14.May.2023'}
{'home_team': 'Brentford', 'away_team': 'West Ham', 'home_odds': 1.86, 'draw_odds': 3.8, 'away_odds': 5.1, 'date': '14.May.2023'}
{'home_team': 'Everton', 'away_team': 'Man City', 'home_odds': 9.6, 'draw_odds': 5.5, 'away_odds': 1.39, 'date': '14.May.2023'}
{'home_team': 'Leicester', 'away_team': 'Liverpool', 'home_odds': 5.1, 'draw_odds': 4.4, 'away_odds': 1.74, 'date': '15.May.2023'}
{'home_team': 'Newcastle', 'away_team': 'Brighton', 'home_odds': 1.77, 'draw_odds': 4.5, 'away_odds': 4.8, 'date': '18.May.2023'}
{'home_team': 'Arsenal', 'away_team': 'Chelsea', 'home_odds': 1.63, 'draw_odds': 4.5, 'away_odds': 6.0, 'date': '2.May.2023'}
{'home_team': 'Bournemouth', 'away_team': 'Man Utd', 'home_odds': 7.8, 'draw_odds': 5.9, 'away_odds': 1.42, 'date': '20.May.2023'}
{'home_team': 'Liverpool', 'away_team': 'Aston Villa', 'home_odds': 1.5, 'draw_odds': 5.2, 'away_odds': 6.8, 'date': '20.May.2023'}
{'home_team': 'Tottenham', 'away_team': 'Brentford', 'home_odds': 2.0, 'draw_odds': 4.1, 'away_odds': 3.8, 'date': '20.May.2023'}
{'home_team': 'Fulham', 'away_team': 'Crystal Palace', 'home_odds': 2.42, 'draw_odds': 3.35, 'away_odds': 3.45, 'date': '20.May.2023'}
{'home_team': 'Wolves', 'away_team': 'Everton', 'home_odds': 3.25, 'draw_odds': 3.85, 'away_odds': 2.3, 'date': '20.May.2023'}
{'home_team': 'Nottm Forest', 'away_team': 'Arsenal', 'home_odds': 5.4, 'draw_odds': 4.6, 'away_odds': 1.7, 'date': '20.May.2023'}
{'home_team': 'Brighton', 'away_team': 'Southampton', 'home_odds': 1.23, 'draw_odds': 8.6, 'away_odds': 15.5, 'date': '21.May.2023'}
{'home_team': 'West Ham', 'away_team': 'Leeds', 'home_odds': 2.76, 'draw_odds': 3.7, 'away_odds': 2.7, 'date': '21.May.2023'}
{'home_team': 'Man City', 'away_team': 'Chelsea', 'home_odds': 1.64, 'draw_odds': 4.3, 'away_odds': 6.2, 'date': '21.May.2023'}
{'home_team': 'Newcastle', 'away_team': 'Leicester', 'home_odds': 1.35, 'draw_odds': 6.2, 'away_odds': 10.0, 'date': '22.May.2023'}
{'home_team': 'Brighton', 'away_team': 'Man City', 'home_odds': 3.95, 'draw_odds': 4.2, 'away_odds': 1.96, 'date': '24.May.2023'}
{'home_team': 'Man Utd', 'away_team': 'Chelsea', 'home_odds': 1.58, 'draw_odds': 4.5, 'away_odds': 6.8, 'date': '25.May.2023'}
{'home_team': 'Arsenal', 'away_team': 'Wolves', 'home_odds': 1.34, 'draw_odds': 6.8, 'away_odds': 10.5, 'date': '28.May.2023'}
{'home_team': 'Aston Villa', 'away_team': 'Brighton', 'home_odds': 1.96, 'draw_odds': 4.1, 'away_odds': 4.0, 'date': '28.May.2023'}
{'home_team': 'Brentford', 'away_team': 'Man City', 'home_odds': 3.35, 'draw_odds': 3.65, 'away_odds': 2.34, 'date': '28.May.2023'}
{'home_team': 'Chelsea', 'away_team': 'Newcastle', 'home_odds': 2.82, 'draw_odds': 4.0, 'away_odds': 2.56, 'date': '28.May.2023'}
{'home_team': 'Crystal Palace', 'away_team': 'Nottm Forest', 'home_odds': 1.63, 'draw_odds': 4.6, 'away_odds': 6.0, 'date': '28.May.2023'}
{'home_team': 'Everton', 'away_team': 'Bournemouth', 'home_odds': 1.64, 'draw_odds': 4.6, 'away_odds': 5.8, 'date': '28.May.2023'}
{'home_team': 'Leeds', 'away_team': 'Tottenham', 'home_odds': 2.92, 'draw_odds': 4.1, 'away_odds': 2.38, 'date': '28.May.2023'}
{'home_team': 'Leicester', 'away_team': 'West Ham', 'home_odds': 2.14, 'draw_odds': 4.2, 'away_odds': 3.45, 'date': '28.May.2023'}
{'home_team': 'Man Utd', 'away_team': 'Fulham', 'home_odds': 1.51, 'draw_odds': 5.5, 'away_odds': 6.8, 'date': '28.May.2023'}
{'home_team': 'Southampton', 'away_team': 'Liverpool', 'home_odds': 6.2, 'draw_odds': 5.3, 'away_odds': 1.56, 'date': '28.May.2023'}
{'home_team': 'Liverpool', 'away_team': 'Fulham', 'home_odds': 1.34, 'draw_odds': 6.4, 'away_odds': 10.5, 'date': '3.May.2023'}
{'home_team': 'Brighton', 'away_team': 'Man Utd', 'home_odds': 2.28, 'draw_odds': 3.95, 'away_odds': 3.2, 'date': '4.May.2023'}
{'home_team': 'Man City', 'away_team': 'West Ham', 'home_odds': 1.19, 'draw_odds': 8.8, 'away_odds': 22.0, 'date': '3.May.2023'}
{'home_team': 'Leicester', 'away_team': 'Everton', 'home_odds': 2.06, 'draw_odds': 3.65, 'away_odds': 4.1, 'date': '1.May.2023'}
{'home_team': 'Man City', 'away_team': 'Leeds', 'home_odds': 1.19, 'draw_odds': 8.4, 'away_odds': 21.0, 'date': '6.May.2023'}
{'home_team': 'Tottenham', 'away_team': 'Crystal Palace', 'home_odds': 1.82, 'draw_odds': 4.1, 'away_odds': 4.7, 'date': '6.May.2023'}
{'home_team': 'Bournemouth', 'away_team': 'Chelsea', 'home_odds': 3.75, 'draw_odds': 3.65, 'away_odds': 2.18, 'date': '6.May.2023'}
{'home_team': 'Wolves', 'away_team': 'Aston Villa', 'home_odds': 3.35, 'draw_odds': 3.5, 'away_odds': 2.36, 'date': '6.May.2023'}
{'home_team': 'Newcastle', 'away_team': 'Arsenal', 'home_odds': 2.32, 'draw_odds': 3.95, 'away_odds': 3.1, 'date': '7.May.2023'}
{'home_team': 'West Ham', 'away_team': 'Man Utd', 'home_odds': 3.85, 'draw_odds': 4.0, 'away_odds': 2.02, 'date': '7.May.2023'}
{'home_team': 'Liverpool', 'away_team': 'Brentford', 'home_odds': 1.43, 'draw_odds': 5.8, 'away_odds': 7.6, 'date': '6.May.2023'}
{'home_team': 'Fulham', 'away_team': 'Leicester', 'home_odds': 2.84, 'draw_odds': 3.55, 'away_odds': 2.78, 'date': '8.May.2023'}
{'home_team': 'Nottm Forest', 'away_team': 'Southampton', 'home_odds': 2.06, 'draw_odds': 3.65, 'away_odds': 4.1, 'date': '8.May.2023'}
{'home_team': 'Brighton', 'away_team': 'Everton', 'home_odds': 1.37, 'draw_odds': 6.4, 'away_odds': 8.6, 'date': '8.May.2023'}
